04:03:23.101 [JavaFX App] DEBUG FXGLLoggerFactory    - Service [LoggerFactory] initialized
04:03:23.105 [JavaFX App] DEBUG GameApplication      - Starting Game Application
04:03:23.106 [JavaFX App] DEBUG FXGLEventBus         - Service [EventBus] initialized
04:03:23.109 [JavaFX App] DEBUG FXGLExecutor         - Service [Executor] initialized
04:03:23.111 [JavaFX App] DEBUG GameWorld            - Game world initialized
04:03:23.144 [JavaFX App] DEBUG PhysicsWorld         - Physics world initialized
04:03:23.159 [JavaFX App] DEBUG GameScene            - Game scene initialized: 1280.0x720.0
04:03:23.185 [JavaFX App] DEBUG AssetLoader          - Service [AssetLoader] initialized
04:03:23.186 [JavaFX App] DEBUG AssetLoader          - Loading from disk: /assets/sounds/system/notification.wav
04:03:23.201 [JavaFX App] DEBUG AssetLoader          - Loading from disk: /assets/sounds/menu/select.wav
04:03:23.202 [JavaFX App] DEBUG AssetLoader          - Loading from disk: /assets/sounds/menu/back.wav
04:03:23.204 [JavaFX App] DEBUG AssetLoader          - Loading from disk: /assets/sounds/menu/press.wav
04:03:23.206 [JavaFX App] DEBUG AssetLoader          - Loading from disk: /assets/ui/fonts/Copperplate_Gothic_Light_Regular.ttf
04:03:23.295 [JavaFX App] DEBUG AssetLoader          - Loading from disk: /assets/ui/css/fxgl.css
04:03:23.295 [JavaFX App] DEBUG AssetLoader          - Loading from disk: /assets/ui/icons/fxgl_icon.png
04:03:23.325 [JavaFX App] DEBUG AssetLoader          - Loading from disk: /assets/ui/css/fxgl_dark.css
04:03:23.337 [JavaFX App] DEBUG FXGLDisplay          - Target size: DoubleProperty [value: 1280.0] x DoubleProperty [value: 720.0] @ 1.0
04:03:23.337 [JavaFX App] DEBUG FXGLDisplay          - New size:    1280.0 x 720.0 @ DoubleProperty [value: 1.0]
04:03:23.337 [JavaFX App] DEBUG FXGLDisplay          - Service [Display] initialized
04:03:23.337 [JavaFX App] DEBUG FXGLDisplay          - Using CSS: CSS(externalForm=jar:file:/C:/Users/Romano/Documents/GitHub/Breakout/src/lib/FXGL-0.2.4-uber.jar!/assets/ui/css/fxgl_dark.css)
04:03:23.340 [JavaFX App] DEBUG FXGLInput            - Service [Input] initialized
04:03:23.340 [JavaFX App] DEBUG FXGLInput            - Registered new binding: Screenshot - P
04:03:23.340 [JavaFX App] DEBUG FXGLInput            - Registered new binding: Developer Options - CTRL+0
04:03:23.342 [JavaFX App] DEBUG FXGLInput            - Registered new binding: left - A
04:03:23.342 [JavaFX App] DEBUG FXGLInput            - Registered new binding: right - D
04:03:23.342 [JavaFX App] DEBUG GameApplication      - Initializing global event handlers
04:03:23.343 [JavaFX App] DEBUG FXGLMasterTimer      - Service [MasterTimer] initialized
04:03:23.349 [JavaFX App] DEBUG FXGLEventBus         - Firing event: SaveEvent
04:03:23.350 [JavaFX App] DEBUG FXGLInput            - Saving data to profile
04:03:23.350 [JavaFX App] DEBUG Bundle               - Logging bundle: input
04:03:23.351 [JavaFX App] DEBUG Bundle               - input.Screenshot=P
04:03:23.351 [JavaFX App] DEBUG Bundle               - input.right=D
04:03:23.351 [JavaFX App] DEBUG Bundle               - input.Developer Options=CTRL+0
04:03:23.351 [JavaFX App] DEBUG Bundle               - input.left=A
04:03:23.351 [JavaFX App] DEBUG FXGLDisplay          - Saving data to profile
04:03:23.351 [JavaFX App] DEBUG Bundle               - Logging bundle: scene
04:03:23.351 [JavaFX App] DEBUG Bundle               - scene.sizeW=1280.0
04:03:23.351 [JavaFX App] DEBUG Bundle               - scene.sizeH=720.0
04:03:23.352 [JavaFX App] DEBUG FXGLAudioPlayer      - Service [AudioPlayer] initialized
04:03:23.352 [JavaFX App] DEBUG FXGLAudioPlayer      - Saving data to profile
04:03:23.352 [JavaFX App] DEBUG Bundle               - Logging bundle: audio
04:03:23.352 [JavaFX App] DEBUG Bundle               - audio.musicVolume=0.5
04:03:23.352 [JavaFX App] DEBUG Bundle               - audio.soundVolume=0.5
04:03:23.352 [JavaFX App] DEBUG AchievementManager   - Service [AchievementManager] initialized
04:03:23.352 [JavaFX App] DEBUG AchievementManager   - Saving data to profile
04:03:23.352 [JavaFX App] DEBUG Bundle               - Logging bundle: achievement
04:03:23.352 [JavaFX App] DEBUG FXGLMasterTimer      - Saving data to profile
04:03:23.352 [JavaFX App] DEBUG Bundle               - Logging bundle: timer
04:03:23.353 [JavaFX App] DEBUG Bundle               - timer.playtime=0
04:03:23.384 [JavaFX App] DEBUG GameApplication      - State: STARTUP -> MAIN_MENU
04:03:23.503 [JavaFX App] DEBUG FXGLDisplay          - Showing stage
04:03:23.504 [JavaFX App] DEBUG FXGLDisplay          - Root size: 1280.0x720.0
04:03:23.504 [JavaFX App] DEBUG FXGLDisplay          - Scene size: 1280.0x720.0
04:03:23.504 [JavaFX App] DEBUG FXGLDisplay          - Stage size: 1296.0x758.0
04:03:23.569 [JavaFX App] DEBUG SaveLoadManager      - Checking profiles dir: profiles/
04:03:23.570 [JavaFX App] DEBUG SaveLoadManager      - Loading profile names
04:03:23.572 [JavaFX App] DEBUG IOTask               - Showing dialog
04:03:23.577 [JavaFX App] DEBUG FXGLEventBus         - Firing event: DisplayEvent[type=DIALOG_OPENED]
04:03:23.577 [JavaFX App] DEBUG FXGLInput            - Clearing active input actions
04:03:23.582 [pool-3-thr] DEBUG IOTask               - Executing task: loadDirectoryNamesTask(./profiles/, false)
04:03:23.668 [JavaFX App] DEBUG IOTask               - succeed(): Dismissing dialog
04:03:23.669 [JavaFX App] DEBUG FXGLEventBus         - Firing event: DisplayEvent[type=DIALOG_CLOSED]
04:03:23.669 [JavaFX App] DEBUG IOTask               - Task succeeded: loadDirectoryNamesTask(./profiles/, false)
04:03:23.677 [JavaFX App] DEBUG FXGLEventBus         - Firing event: DisplayEvent[type=DIALOG_OPENED]
04:03:23.677 [JavaFX App] DEBUG FXGLInput            - Clearing active input actions
04:03:24.776 [JavaFX App] DEBUG FXGLEventBus         - Firing event: DisplayEvent[type=DIALOG_CLOSED]
04:03:24.776 [JavaFX App] DEBUG SaveLoadManager      - Loading profile: 1
04:03:24.779 [JavaFX App] DEBUG IOTask               - Showing dialog
04:03:24.797 [JavaFX App] DEBUG FXGLEventBus         - Firing event: DisplayEvent[type=DIALOG_OPENED]
04:03:24.798 [JavaFX App] DEBUG FXGLInput            - Clearing active input actions
04:03:24.798 [pool-3-thr] DEBUG IOTask               - Executing task: readDataTask(./profiles/1/user.profile)
04:03:24.807 [pool-3-thr] DEBUG FS                   - Reading from: .\profiles\1\user.profile
04:03:24.821 [JavaFX App] DEBUG IOTask               - succeed(): Dismissing dialog
04:03:24.822 [JavaFX App] DEBUG FXGLEventBus         - Firing event: DisplayEvent[type=DIALOG_CLOSED]
04:03:24.822 [JavaFX App] DEBUG IOTask               - Task succeeded: readDataTask(./profiles/1/user.profile)
04:03:24.822 [JavaFX App] DEBUG FXGLEventBus         - Firing event: LoadEvent[type=LOAD_PROFILE]
04:03:24.822 [JavaFX App] DEBUG FXGLInput            - Loading data from profile
04:03:24.822 [JavaFX App] DEBUG Bundle               - Logging bundle: input
04:03:24.822 [JavaFX App] DEBUG Bundle               - input.Screenshot=P
04:03:24.822 [JavaFX App] DEBUG Bundle               - input.right=D
04:03:24.822 [JavaFX App] DEBUG Bundle               - input.Developer Options=0
04:03:24.823 [JavaFX App] DEBUG Bundle               - input.left=A
04:03:24.823 [JavaFX App] DEBUG FXGLDisplay          - Loading data from profile
04:03:24.823 [JavaFX App] DEBUG Bundle               - Logging bundle: scene
04:03:24.823 [JavaFX App] DEBUG Bundle               - scene.sizeW=1280.0
04:03:24.823 [JavaFX App] DEBUG Bundle               - scene.sizeH=720.0
04:03:24.823 [JavaFX App] DEBUG FXGLDisplay          - Target size: DoubleProperty [value: 1280.0] x DoubleProperty [value: 720.0] @ 1.0
04:03:24.823 [JavaFX App] DEBUG FXGLDisplay          - New size:    1280.0 x 720.0 @ DoubleProperty [value: 1.0]
04:03:24.837 [JavaFX App] DEBUG FXGLAudioPlayer      - Loading data from profile
04:03:24.837 [JavaFX App] DEBUG Bundle               - Logging bundle: audio
04:03:24.837 [JavaFX App] DEBUG Bundle               - audio.musicVolume=0.5
04:03:24.837 [JavaFX App] DEBUG Bundle               - audio.soundVolume=0.5
04:03:24.837 [JavaFX App] DEBUG AchievementManager   - Loading data from profile
04:03:24.837 [JavaFX App] DEBUG Bundle               - Logging bundle: achievement
04:03:24.837 [JavaFX App] DEBUG FXGLMasterTimer      - Loading data from profile
04:03:24.837 [JavaFX App] DEBUG Bundle               - Logging bundle: timer
04:03:24.837 [JavaFX App] DEBUG Bundle               - timer.playtime=371472720976
04:03:24.837 [JavaFX App] DEBUG SaveLoadManager      - Loading last modified save file
04:03:24.838 [JavaFX App] DEBUG SaveLoadManager      - Loading save files
04:03:24.839 [JavaFX App] DEBUG IOTask               - Showing dialog
04:03:24.845 [JavaFX App] DEBUG FXGLEventBus         - Firing event: DisplayEvent[type=DIALOG_OPENED]
04:03:24.845 [JavaFX App] DEBUG FXGLInput            - Clearing active input actions
04:03:24.845 [pool-3-thr] DEBUG IOTask               - Executing task: loadFileNamesTask(./profiles/1/saves/, true, [FileExtension(extension=.sav)])
04:03:24.845 [pool-3-thr] DEBUG IOTask               - Executing task: loadFileNamesTask(./profiles/1/saves/, true, [FileExtension(extension=.sav)])
04:03:24.845 [pool-3-thr] DEBUG IOTask               - Executing task: loadFileNamesTask(./profiles/1/saves/, true, [FileExtension(extension=.sav)])
04:03:24.847 [pool-3-thr] DEBUG IOTask               - Executing task: readSaveFiles
04:03:24.847 [pool-3-thr] DEBUG IOTask               - Executing task: findLastSave
04:03:24.862 [JavaFX App] DEBUG IOTask               - fail(): Dismissing dialog
04:03:24.862 [JavaFX App] DEBUG FXGLEventBus         - Firing event: DisplayEvent[type=DIALOG_CLOSED]
04:03:24.862 [JavaFX App] WARN  IOTask               - Task failed: loadFileNamesTask(./profiles/1/saves/, true, [FileExtension(extension=.sav)]) Error: java.io.FileNotFoundException: No save files found
04:03:24.862 [JavaFX App] DEBUG FXGLEventBus         - Firing event: ProfileSelectedEvent[name=1,hasSaves=false]
04:03:25.440 [JavaFX App] DEBUG Menu                 - fireNewGame()
04:03:25.440 [JavaFX App] DEBUG GameApplication      - Starting new game
04:03:25.443 [JavaFX App] DEBUG GameApplication      - Initializing App
04:03:25.444 [JavaFX App] DEBUG FXGLEventBus         - Firing event: FXGLEvent[type=PAUSE]
04:03:25.444 [JavaFX App] DEBUG FXGLInput            - Clearing active input actions
04:03:25.445 [JavaFX App] DEBUG FXGLMasterTimer      - Stopping master timer
04:03:25.445 [JavaFX App] DEBUG GameApplication      - State: MAIN_MENU -> PAUSED
04:03:25.446 [JavaFX App] DEBUG FXGLEventBus         - Firing event: FXGLEvent[type=RESET]
04:03:25.446 [JavaFX App] DEBUG GameWorld            - Resetting game world
04:03:25.446 [JavaFX App] TRACE EntityWorld          - Resetting entity world
04:03:25.450 [JavaFX App] DEBUG GameScene            - Resetting game scene
04:03:25.450 [JavaFX App] DEBUG FXGLInput            - Clearing active input actions
04:03:25.450 [JavaFX App] DEBUG FXGLMasterTimer      - Resetting ticks and clearing all actions
04:03:25.451 [JavaFX App] DEBUG GameApplication      - State: PAUSED -> LOADING
04:03:25.462 [JavaFX App] DEBUG GameApplication      - Starting FXGL Init Thread
04:03:25.462 [JavaFX App] DEBUG FXGLEventBus         - Firing event: MenuEvent[type=NEW_GAME]
04:03:25.463 [FXGL Init ] DEBUG InitAppTask          - Initializing Assets
