04:02:19.767 [JavaFX App] DEBUG FXGLLoggerFactory    - Service [LoggerFactory] initialized
04:02:19.772 [JavaFX App] DEBUG GameApplication      - Starting Game Application
04:02:19.773 [JavaFX App] DEBUG FXGLEventBus         - Service [EventBus] initialized
04:02:19.776 [JavaFX App] DEBUG FXGLExecutor         - Service [Executor] initialized
04:02:19.778 [JavaFX App] DEBUG GameWorld            - Game world initialized
04:02:19.812 [JavaFX App] DEBUG PhysicsWorld         - Physics world initialized
04:02:19.827 [JavaFX App] DEBUG GameScene            - Game scene initialized: 1280.0x720.0
04:02:19.853 [JavaFX App] DEBUG AssetLoader          - Service [AssetLoader] initialized
04:02:19.854 [JavaFX App] DEBUG AssetLoader          - Loading from disk: /assets/sounds/system/notification.wav
04:02:19.871 [JavaFX App] DEBUG AssetLoader          - Loading from disk: /assets/sounds/menu/select.wav
04:02:19.872 [JavaFX App] DEBUG AssetLoader          - Loading from disk: /assets/sounds/menu/back.wav
04:02:19.873 [JavaFX App] DEBUG AssetLoader          - Loading from disk: /assets/sounds/menu/press.wav
04:02:19.874 [JavaFX App] DEBUG AssetLoader          - Loading from disk: /assets/ui/fonts/Copperplate_Gothic_Light_Regular.ttf
04:02:19.967 [JavaFX App] DEBUG AssetLoader          - Loading from disk: /assets/ui/css/fxgl.css
04:02:19.967 [JavaFX App] DEBUG AssetLoader          - Loading from disk: /assets/ui/icons/fxgl_icon.png
04:02:19.998 [JavaFX App] DEBUG AssetLoader          - Loading from disk: /assets/ui/css/fxgl_dark.css
04:02:20.010 [JavaFX App] DEBUG FXGLDisplay          - Target size: DoubleProperty [value: 1280.0] x DoubleProperty [value: 720.0] @ 1.0
04:02:20.010 [JavaFX App] DEBUG FXGLDisplay          - New size:    1280.0 x 720.0 @ DoubleProperty [value: 1.0]
04:02:20.010 [JavaFX App] DEBUG FXGLDisplay          - Service [Display] initialized
04:02:20.010 [JavaFX App] DEBUG FXGLDisplay          - Using CSS: CSS(externalForm=jar:file:/C:/Users/Romano/Documents/GitHub/Breakout/src/lib/FXGL-0.2.4-uber.jar!/assets/ui/css/fxgl_dark.css)
04:02:20.013 [JavaFX App] DEBUG FXGLInput            - Service [Input] initialized
04:02:20.014 [JavaFX App] DEBUG FXGLInput            - Registered new binding: Screenshot - P
04:02:20.014 [JavaFX App] DEBUG FXGLInput            - Registered new binding: Developer Options - CTRL+0
04:02:20.016 [JavaFX App] DEBUG FXGLInput            - Registered new binding: left - A
04:02:20.016 [JavaFX App] DEBUG FXGLInput            - Registered new binding: right - D
04:02:20.016 [JavaFX App] DEBUG GameApplication      - Initializing global event handlers
04:02:20.016 [JavaFX App] DEBUG FXGLMasterTimer      - Service [MasterTimer] initialized
04:02:20.022 [JavaFX App] DEBUG FXGLEventBus         - Firing event: SaveEvent
04:02:20.023 [JavaFX App] DEBUG FXGLInput            - Saving data to profile
04:02:20.024 [JavaFX App] DEBUG Bundle               - Logging bundle: input
04:02:20.024 [JavaFX App] DEBUG Bundle               - input.Screenshot=P
04:02:20.024 [JavaFX App] DEBUG Bundle               - input.right=D
04:02:20.024 [JavaFX App] DEBUG Bundle               - input.Developer Options=CTRL+0
04:02:20.024 [JavaFX App] DEBUG Bundle               - input.left=A
04:02:20.024 [JavaFX App] DEBUG FXGLDisplay          - Saving data to profile
04:02:20.024 [JavaFX App] DEBUG Bundle               - Logging bundle: scene
04:02:20.024 [JavaFX App] DEBUG Bundle               - scene.sizeW=1280.0
04:02:20.025 [JavaFX App] DEBUG Bundle               - scene.sizeH=720.0
04:02:20.025 [JavaFX App] DEBUG FXGLAudioPlayer      - Service [AudioPlayer] initialized
04:02:20.025 [JavaFX App] DEBUG FXGLAudioPlayer      - Saving data to profile
04:02:20.025 [JavaFX App] DEBUG Bundle               - Logging bundle: audio
04:02:20.025 [JavaFX App] DEBUG Bundle               - audio.musicVolume=0.5
04:02:20.025 [JavaFX App] DEBUG Bundle               - audio.soundVolume=0.5
04:02:20.026 [JavaFX App] DEBUG AchievementManager   - Service [AchievementManager] initialized
04:02:20.026 [JavaFX App] DEBUG AchievementManager   - Saving data to profile
04:02:20.026 [JavaFX App] DEBUG Bundle               - Logging bundle: achievement
04:02:20.026 [JavaFX App] DEBUG FXGLMasterTimer      - Saving data to profile
04:02:20.026 [JavaFX App] DEBUG Bundle               - Logging bundle: timer
04:02:20.026 [JavaFX App] DEBUG Bundle               - timer.playtime=0
04:02:20.056 [JavaFX App] DEBUG GameApplication      - State: STARTUP -> MAIN_MENU
04:02:20.173 [JavaFX App] DEBUG FXGLDisplay          - Showing stage
04:02:20.173 [JavaFX App] DEBUG FXGLDisplay          - Root size: 1280.0x720.0
04:02:20.173 [JavaFX App] DEBUG FXGLDisplay          - Scene size: 1280.0x720.0
04:02:20.173 [JavaFX App] DEBUG FXGLDisplay          - Stage size: 1296.0x758.0
04:02:20.239 [JavaFX App] DEBUG SaveLoadManager      - Checking profiles dir: profiles/
04:02:20.239 [JavaFX App] DEBUG SaveLoadManager      - Loading profile names
04:02:20.242 [JavaFX App] DEBUG IOTask               - Showing dialog
04:02:20.247 [JavaFX App] DEBUG FXGLEventBus         - Firing event: DisplayEvent[type=DIALOG_OPENED]
04:02:20.247 [JavaFX App] DEBUG FXGLInput            - Clearing active input actions
04:02:20.250 [pool-3-thr] DEBUG IOTask               - Executing task: loadDirectoryNamesTask(./profiles/, false)
04:02:20.335 [JavaFX App] DEBUG IOTask               - succeed(): Dismissing dialog
04:02:20.335 [JavaFX App] DEBUG FXGLEventBus         - Firing event: DisplayEvent[type=DIALOG_CLOSED]
04:02:20.336 [JavaFX App] DEBUG IOTask               - Task succeeded: loadDirectoryNamesTask(./profiles/, false)
04:02:20.344 [JavaFX App] DEBUG FXGLEventBus         - Firing event: DisplayEvent[type=DIALOG_OPENED]
04:02:20.344 [JavaFX App] DEBUG FXGLInput            - Clearing active input actions
04:02:21.423 [JavaFX App] DEBUG FXGLEventBus         - Firing event: DisplayEvent[type=DIALOG_CLOSED]
04:02:21.424 [JavaFX App] DEBUG SaveLoadManager      - Loading profile: 1
04:02:21.427 [JavaFX App] DEBUG IOTask               - Showing dialog
04:02:21.444 [JavaFX App] DEBUG FXGLEventBus         - Firing event: DisplayEvent[type=DIALOG_OPENED]
04:02:21.445 [JavaFX App] DEBUG FXGLInput            - Clearing active input actions
04:02:21.445 [pool-3-thr] DEBUG IOTask               - Executing task: readDataTask(./profiles/1/user.profile)
04:02:21.449 [pool-3-thr] DEBUG FS                   - Reading from: .\profiles\1\user.profile
04:02:21.470 [JavaFX App] DEBUG IOTask               - succeed(): Dismissing dialog
04:02:21.473 [JavaFX App] DEBUG FXGLEventBus         - Firing event: DisplayEvent[type=DIALOG_CLOSED]
04:02:21.473 [JavaFX App] DEBUG IOTask               - Task succeeded: readDataTask(./profiles/1/user.profile)
04:02:21.473 [JavaFX App] DEBUG FXGLEventBus         - Firing event: LoadEvent[type=LOAD_PROFILE]
04:02:21.473 [JavaFX App] DEBUG FXGLInput            - Loading data from profile
04:02:21.473 [JavaFX App] DEBUG Bundle               - Logging bundle: input
04:02:21.474 [JavaFX App] DEBUG Bundle               - input.Screenshot=P
04:02:21.474 [JavaFX App] DEBUG Bundle               - input.right=D
04:02:21.474 [JavaFX App] DEBUG Bundle               - input.Developer Options=0
04:02:21.474 [JavaFX App] DEBUG Bundle               - input.left=A
04:02:21.474 [JavaFX App] DEBUG FXGLDisplay          - Loading data from profile
04:02:21.474 [JavaFX App] DEBUG Bundle               - Logging bundle: scene
04:02:21.474 [JavaFX App] DEBUG Bundle               - scene.sizeW=1280.0
