10:50:54.072 [JavaFX App] DEBUG FXGLLoggerFactory    - Service [LoggerFactory] initialized
10:50:54.077 [JavaFX App] DEBUG GameApplication      - Starting Game Application
10:50:54.079 [JavaFX App] DEBUG FXGLEventBus         - Service [EventBus] initialized
10:50:54.084 [JavaFX App] DEBUG FXGLExecutor         - Service [Executor] initialized
10:50:54.086 [JavaFX App] DEBUG GameWorld            - Game world initialized
10:50:54.129 [JavaFX App] DEBUG PhysicsWorld         - Physics world initialized
10:50:54.157 [JavaFX App] DEBUG GameScene            - Game scene initialized: 1280.0x720.0
10:50:54.201 [JavaFX App] DEBUG AssetLoader          - Service [AssetLoader] initialized
10:50:54.203 [JavaFX App] DEBUG AssetLoader          - Loading from disk: /assets/sounds/system/notification.wav
10:50:54.276 [JavaFX App] DEBUG AssetLoader          - Loading from disk: /assets/sounds/menu/select.wav
10:50:54.279 [JavaFX App] DEBUG AssetLoader          - Loading from disk: /assets/sounds/menu/back.wav
10:50:54.280 [JavaFX App] DEBUG AssetLoader          - Loading from disk: /assets/sounds/menu/press.wav
10:50:54.283 [JavaFX App] DEBUG AssetLoader          - Loading from disk: /assets/ui/fonts/Copperplate_Gothic_Light_Regular.ttf
10:50:54.386 [JavaFX App] DEBUG AssetLoader          - Loading from disk: /assets/ui/css/fxgl.css
10:50:54.386 [JavaFX App] DEBUG AssetLoader          - Loading from disk: /assets/ui/icons/fxgl_icon.png
10:50:54.433 [JavaFX App] DEBUG AssetLoader          - Loading from disk: /assets/ui/css/fxgl_dark.css
10:50:54.454 [JavaFX App] DEBUG FXGLDisplay          - Target size: DoubleProperty [value: 1280.0] x DoubleProperty [value: 720.0] @ 1.0
10:50:54.454 [JavaFX App] DEBUG FXGLDisplay          - New size:    1280.0 x 720.0 @ DoubleProperty [value: 1.0]
10:50:54.454 [JavaFX App] DEBUG FXGLDisplay          - Service [Display] initialized
10:50:54.455 [JavaFX App] DEBUG FXGLDisplay          - Using CSS: CSS(externalForm=jar:file:/C:/Users/Romano/Documents/GitHub/Breakout/src/lib/FXGL-0.2.4-uber.jar!/assets/ui/css/fxgl_dark.css)
10:50:54.458 [JavaFX App] DEBUG FXGLInput            - Service [Input] initialized
10:50:54.458 [JavaFX App] DEBUG FXGLInput            - Registered new binding: Screenshot - P
10:50:54.459 [JavaFX App] DEBUG FXGLInput            - Registered new binding: Developer Options - CTRL+0
10:50:54.461 [JavaFX App] DEBUG FXGLInput            - Registered new binding: left - A
10:50:54.461 [JavaFX App] DEBUG FXGLInput            - Registered new binding: right - D
10:50:54.461 [JavaFX App] DEBUG GameApplication      - Initializing global event handlers
10:50:54.461 [JavaFX App] DEBUG FXGLMasterTimer      - Service [MasterTimer] initialized
10:50:54.469 [JavaFX App] DEBUG FXGLEventBus         - Firing event: SaveEvent
10:50:54.470 [JavaFX App] DEBUG FXGLInput            - Saving data to profile
10:50:54.471 [JavaFX App] DEBUG Bundle               - Logging bundle: input
10:50:54.471 [JavaFX App] DEBUG Bundle               - input.Screenshot=P
10:50:54.471 [JavaFX App] DEBUG Bundle               - input.right=D
10:50:54.471 [JavaFX App] DEBUG Bundle               - input.Developer Options=CTRL+0
10:50:54.472 [JavaFX App] DEBUG Bundle               - input.left=A
10:50:54.472 [JavaFX App] DEBUG FXGLDisplay          - Saving data to profile
10:50:54.472 [JavaFX App] DEBUG Bundle               - Logging bundle: scene
10:50:54.472 [JavaFX App] DEBUG Bundle               - scene.sizeW=1280.0
10:50:54.472 [JavaFX App] DEBUG Bundle               - scene.sizeH=720.0
10:50:54.472 [JavaFX App] DEBUG FXGLAudioPlayer      - Service [AudioPlayer] initialized
10:50:54.472 [JavaFX App] DEBUG FXGLAudioPlayer      - Saving data to profile
10:50:54.473 [JavaFX App] DEBUG Bundle               - Logging bundle: audio
10:50:54.473 [JavaFX App] DEBUG Bundle               - audio.musicVolume=0.5
10:50:54.473 [JavaFX App] DEBUG Bundle               - audio.soundVolume=0.5
10:50:54.473 [JavaFX App] DEBUG AchievementManager   - Service [AchievementManager] initialized
10:50:54.473 [JavaFX App] DEBUG AchievementManager   - Saving data to profile
10:50:54.473 [JavaFX App] DEBUG Bundle               - Logging bundle: achievement
10:50:54.473 [JavaFX App] DEBUG FXGLMasterTimer      - Saving data to profile
